+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 245   | 0   | 245  | 0   | 0   | 0   | GET    | /api/courses/01HFN9APV5APME2A5C9CVQX6HC/classes                                               | 0.004 | 1.732 | 37.948   | 0.155 | 0.448 | 0.664 | 1.264 | 0.239  | 317.000     | 1270.000    | 192744.000   | 786.710     |
| 247   | 0   | 247  | 0   | 0   | 0   | GET    | /api/courses/01HFN9APVRPWDH971S2FVR1TAV/classes                                               | 0.008 | 1.772 | 37.728   | 0.153 | 0.348 | 0.536 | 1.436 | 0.238  | 286.000     | 1266.000    | 190293.000   | 770.417     |
| 192   | 0   | 191  | 0   | 1   | 0   | GET    | /api/courses/01HFN99TJ6TVY4J443XQ8409BV/classes                                               | 0.004 | 4.172 | 37.404   | 0.195 | 0.464 | 0.764 | 2.020 | 0.416  | 0.000       | 1139.000    | 137162.000   | 714.385     |
| 130   | 0   | 129  | 0   | 1   | 0   | GET    | /api/courses/01HFN9AQ09YWHQCXTY1CK3TTVR/classes                                               | 0.004 | 5.000 | 36.075   | 0.278 | 0.516 | 1.140 | 2.456 | 0.552  | 560.000     | 1136.000    | 80955.000    | 622.731     |
| 244   | 0   | 244  | 0   | 0   | 0   | GET    | /api/courses/01HFN9APY65FZYRQNHDCFMPX72/classes                                               | 0.004 | 1.480 | 35.112   | 0.144 | 0.368 | 0.504 | 1.060 | 0.195  | 296.000     | 1362.000    | 196799.000   | 806.553     |
| 244   | 0   | 244  | 0   | 0   | 0   | GET    | /api/courses/01HFN9APVSAAGCP9D481NBJSXD/classes                                               | 0.004 | 1.912 | 34.736   | 0.142 | 0.380 | 0.564 | 1.236 | 0.238  | 297.000     | 1430.000    | 213278.000   | 874.090     |
| 244   | 0   | 244  | 0   | 0   | 0   | GET    | /api/courses/01HFN9APVMY7JGQ3W08RNVV2RZ/classes                                               | 0.004 | 1.768 | 34.608   | 0.142 | 0.376 | 0.472 | 0.948 | 0.210  | 288.000     | 1356.000    | 195368.000   | 800.689     |
| 191   | 0   | 190  | 0   | 1   | 0   | GET    | /api/courses/01HFN99TK07P8Q9DZCEWAR5V5H/classes                                               | 0.004 | 1.864 | 33.716   | 0.177 | 0.420 | 0.764 | 1.336 | 0.273  | 0.000       | 1133.000    | 132608.000   | 694.283     |
| 194   | 0   | 192  | 0   | 2   | 0   | GET    | /api/courses/01HFN99TKJSQ0HJ7FZ5FVY1JDA/classes                                               | 0.004 | 3.440 | 32.320   | 0.167 | 0.336 | 0.600 | 2.484 | 0.337  | 0.000       | 1166.000    | 134656.000   | 694.103     |
| 241   | 0   | 241  | 0   | 0   | 0   | GET    | /api/courses/01HFN9APZWCGYCF7W54C3BJA0M/classes                                               | 0.004 | 2.204 | 32.152   | 0.133 | 0.320 | 0.420 | 0.828 | 0.209  | 261.000     | 1388.000    | 190249.000   | 789.415     |
| 176   | 0   | 174  | 0   | 2   | 0   | GET    | /api/courses/01HFN99TJZQKV76EKH4SEJFK65/classes                                               | 0.004 | 2.052 | 31.076   | 0.177 | 0.436 | 0.676 | 1.928 | 0.278  | 0.000       | 1249.000    | 122625.000   | 696.733     |
| 78    | 0   | 78   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AR06EMSJ2VYK00X14SXP/classes                                               | 0.008 | 4.316 | 30.252   | 0.388 | 0.864 | 2.328 | 4.316 | 0.760  | 215.000     | 862.000     | 32634.000    | 418.385     |
| 48    | 0   | 48   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APV0P5FY83PMJ4R4D941/classes/01HFN9BPW8BNFPJD69RTSQWG4M/assignments        | 0.028 | 3.864 | 29.348   | 0.611 | 2.620 | 3.456 | 3.864 | 1.018  | 0.000       | 0.000       | 0.000        | 0.000       |
| 59    | 0   | 58   | 0   | 1   | 0   | GET    | /api/courses/01HFN9AR03T4KJC79VW63W7Z87/classes                                               | 0.004 | 5.003 | 26.978   | 0.457 | 1.008 | 1.216 | 5.003 | 0.725  | 0.000       | 657.000     | 28547.000    | 483.847     |
| 156   | 0   | 153  | 0   | 3   | 0   | GET    | /api/courses/01HFN99TKGZP09B158DK0V18GP/classes                                               | 0.008 | 1.656 | 26.764   | 0.172 | 0.440 | 0.776 | 1.204 | 0.245  | 0.000       | 1014.000    | 75190.000    | 481.987     |
| 110   | 0   | 110  | 0   | 0   | 0   | GET    | /api/courses/01HFN9AQZPC68G81K7QG2SDV22/classes                                               | 0.008 | 1.836 | 26.340   | 0.239 | 0.576 | 1.112 | 1.480 | 0.341  | 245.000     | 1177.000    | 68453.000    | 622.300     |
| 169   | 0   | 161  | 0   | 8   | 0   | GET    | /api/courses/01HFN99TK07P8Q9DZCETSJTTVY/classes                                               | 0.004 | 2.140 | 26.152   | 0.155 | 0.344 | 0.544 | 1.880 | 0.303  | 0.000       | 1063.000    | 96793.000    | 572.740     |
| 97    | 0   | 97   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AR04A2AK50HESEXKXKKS/classes                                               | 0.008 | 4.208 | 25.944   | 0.267 | 0.612 | 0.752 | 4.208 | 0.508  | 307.000     | 1098.000    | 60977.000    | 628.629     |
| 64    | 0   | 63   | 0   | 1   | 0   | GET    | /api/courses/01HFN9AQZ30VN3D9F3QRTMXX4C/classes                                               | 0.008 | 5.000 | 24.944   | 0.390 | 0.856 | 1.980 | 5.000 | 0.881  | 918.000     | 1231.000    | 38009.000    | 593.891     |
| 146   | 0   | 146  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TKJSQ0HJ7FZ5GAAW5QJ/classes                                               | 0.008 | 2.428 | 24.576   | 0.168 | 0.420 | 0.528 | 1.820 | 0.313  | 298.000     | 843.000     | 83350.000    | 570.890     |
| 146   | 0   | 146  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TJF0ZKZ4E9C12YM5SEC/classes                                               | 0.008 | 2.504 | 24.356   | 0.167 | 0.324 | 0.636 | 2.104 | 0.313  | 257.000     | 724.000     | 72132.000    | 494.055     |
| 143   | 0   | 143  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TJEJYVK47TC61Z17X31/classes                                               | 0.004 | 3.188 | 23.896   | 0.167 | 0.336 | 0.564 | 1.948 | 0.349  | 301.000     | 847.000     | 83082.000    | 580.993     |
| 142   | 0   | 142  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TJZQKV76EKH4RSPRNPV/classes                                               | 0.008 | 1.388 | 23.272   | 0.164 | 0.388 | 0.556 | 1.356 | 0.238  | 278.000     | 883.000     | 82761.000    | 582.824     |
| 148   | 0   | 148  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TF1VTQCNGQGEXPQV755/classes                                               | 0.004 | 2.008 | 23.224   | 0.157 | 0.364 | 0.560 | 1.296 | 0.252  | 246.000     | 797.000     | 75413.000    | 509.547     |
| 96    | 0   | 96   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AQZKPCCZZT4TCA96FMPG/classes                                               | 0.004 | 4.635 | 23.079   | 0.240 | 0.532 | 0.908 | 4.635 | 0.524  | 262.000     | 775.000     | 47034.000    | 489.938     |
| 62    | 0   | 61   | 0   | 1   | 0   | GET    | /api/courses/01HFN9AQYZMG3WFFV8E11HDXVZ/classes                                               | 0.004 | 5.000 | 22.952   | 0.370 | 0.584 | 1.424 | 5.000 | 0.783  | 0.000       | 975.000     | 39029.000    | 629.500     |
| 146   | 0   | 146  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TKTP5W0N61GRJ88RDSG/classes                                               | 0.004 | 1.312 | 22.940   | 0.157 | 0.408 | 0.780 | 1.100 | 0.237  | 209.000     | 672.000     | 63202.000    | 432.890     |
| 147   | 0   | 147  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TK07P8Q9DZCES7N3QRQ/classes                                               | 0.004 | 2.260 | 22.140   | 0.151 | 0.324 | 0.544 | 1.592 | 0.266  | 312.000     | 947.000     | 94356.000    | 641.878     |
| 84    | 0   | 84   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AQZRFMHRWQ4KP1DB3C1J/classes                                               | 0.008 | 4.044 | 22.116   | 0.263 | 0.540 | 1.140 | 4.044 | 0.542  | 255.000     | 721.000     | 38568.000    | 459.143     |
| 60    | 0   | 59   | 0   | 1   | 0   | GET    | /api/courses/01HFN9AQZGJS1RBG551E1A36A0/classes                                               | 0.004 | 5.003 | 21.179   | 0.353 | 0.920 | 1.596 | 5.003 | 0.785  | 0.000       | 887.000     | 32683.000    | 544.717     |
| 26    | 0   | 26   | 0   | 0   | 0   | POST   | /api/courses/01HFN9AQZ92SFCFD8MXF64EDAK/classes/01HFN9C1QBVCAZ23KPCK55C01D/assignments        | 0.020 | 4.384 | 20.232   | 0.778 | 2.924 | 3.208 | 4.384 | 1.161  | 0.000       | 0.000       | 0.000        | 0.000       |
| 57    | 0   | 57   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9B45K6PGDKYQE17MZFTJS                                                 | 0.008 | 3.532 | 19.992   | 0.351 | 0.828 | 1.312 | 3.532 | 0.627  | 401.000     | 402.000     | 22864.000    | 401.123     |
| 66    | 0   | 66   | 0   | 0   | 0   | GET    | /api/courses/01HFN9BP4XT22G9J1YX13CKVG4/classes                                               | 0.012 | 2.820 | 19.724   | 0.299 | 0.672 | 1.528 | 2.820 | 0.537  | 368.000     | 1363.000    | 46632.000    | 706.545     |
| 41    | 0   | 40   | 0   | 1   | 0   | GET    | /api/announcements/01HFN9BYSYKHCVK62YMM6R25HG                                                 | 0.016 | 5.000 | 19.664   | 0.480 | 1.424 | 1.716 | 5.000 | 0.948  | 492.000     | 493.000     | 19681.000    | 480.024     |
| 86    | 0   | 86   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AQ1WM6474BAZJVTYBN5M/classes                                               | 0.008 | 1.800 | 19.312   | 0.225 | 0.584 | 0.640 | 1.800 | 0.302  | 265.000     | 946.000     | 48127.000    | 559.616     |
| 25    | 0   | 25   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9CBVAK5WGT3ZJ3G60GR6Y                                                 | 0.024 | 4.975 | 19.128   | 0.765 | 2.919 | 2.983 | 4.975 | 1.174  | 304.000     | 304.000     | 7600.000     | 304.000     |
| 70    | 0   | 70   | 0   | 0   | 0   | GET    | /api/courses/01HFN9BP36XCF3DRNA6DHTQ511/classes                                               | 0.008 | 2.036 | 18.972   | 0.271 | 0.644 | 1.012 | 2.036 | 0.382  | 352.000     | 848.000     | 37970.000    | 542.429     |
| 43    | 0   | 43   | 0   | 0   | 0   | POST   | /api/courses/01HFN9AQ09YWHQCXTY1CK3TTVR/classes/01HFN9BQ9GYRRPWCNF4XRJCJYZ/assignments        | 0.024 | 3.748 | 18.952   | 0.441 | 0.808 | 3.336 | 3.748 | 0.890  | 0.000       | 0.000       | 0.000        | 0.000       |
| 143   | 0   | 143  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TH4V6G1MEAG52D1M981/classes                                               | 0.004 | 1.652 | 18.688   | 0.131 | 0.344 | 0.460 | 1.072 | 0.199  | 298.000     | 856.000     | 82585.000    | 577.517     |
| 77    | 0   | 77   | 0   | 0   | 0   | GET    | /api/courses/01HFN9BP1SC54DVHA39AQERJ5G/classes                                               | 0.008 | 1.740 | 18.660   | 0.242 | 0.572 | 1.056 | 1.740 | 0.344  | 310.000     | 859.000     | 43251.000    | 561.701     |
| 31    | 0   | 30   | 0   | 1   | 0   | GET    | /api/courses/01HFN9BP944NDWB0WY9QQPB2PM/classes                                               | 0.004 | 4.999 | 18.427   | 0.594 | 1.300 | 4.428 | 4.999 | 1.151  | 785.000     | 785.000     | 11499.000    | 370.935     |
| 39    | 0   | 39   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9BZ6572YTVKZ0X7HZ65FD                                                 | 0.012 | 1.924 | 18.112   | 0.464 | 1.484 | 1.912 | 1.924 | 0.561  | 485.000     | 485.000     | 18915.000    | 485.000     |
| 158   | 0   | 153  | 0   | 5   | 0   | GET    | /api/courses/01HFN99TJGNP78R1R13WS19CG1/classes                                               | 0.004 | 1.288 | 18.032   | 0.114 | 0.284 | 0.392 | 0.940 | 0.178  | 0.000       | 1256.000    | 102460.000   | 648.481     |
| 101   | 0   | 101  | 0   | 0   | 0   | GET    | /api/courses/01HFN9AQ1XSH1389B6YB01105Y/classes                                               | 0.004 | 3.072 | 17.780   | 0.176 | 0.304 | 0.500 | 1.992 | 0.373  | 260.000     | 1032.000    | 55421.000    | 548.723     |
| 91    | 0   | 91   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AQZ92SFCFD8MXF64EDAK/classes                                               | 0.004 | 2.404 | 17.471   | 0.192 | 0.420 | 0.592 | 2.404 | 0.312  | 298.000     | 830.000     | 47487.000    | 521.835     |
| 39    | 0   | 38   | 0   | 1   | 0   | GET    | /api/announcements/01HFN9BZY4K4HZVAAY4HR5VQQB                                                 | 0.016 | 5.000 | 17.376   | 0.446 | 0.660 | 3.996 | 5.000 | 0.986  | 565.000     | 566.000     | 21471.000    | 550.538     |
| 51    | 0   | 51   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9A263R2GH3Y7B4072VRK9                                                 | 0.016 | 2.912 | 17.244   | 0.338 | 0.780 | 2.156 | 2.912 | 0.601  | 444.000     | 445.000     | 22645.000    | 444.020     |
| 49    | 0   | 49   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APWZHJ27Y5830ABYHPZ1/classes/01HFN9B3KE6ES313VW5ZYCMBNY/assignments        | 0.016 | 3.428 | 17.240   | 0.352 | 0.684 | 1.292 | 3.428 | 0.664  | 0.000       | 0.000       | 0.000        | 0.000       |
| 70    | 0   | 70   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AR0KFSRHMHH8FFYHP0F7/classes                                               | 0.004 | 1.656 | 16.627   | 0.238 | 0.624 | 1.280 | 1.656 | 0.371  | 383.000     | 964.000     | 47688.000    | 681.257     |
| 39    | 0   | 38   | 0   | 1   | 0   | GET    | /api/announcements/01HFN9C6RABAAVTAVQSDDT0WFH                                                 | 0.024 | 4.995 | 16.544   | 0.424 | 0.531 | 3.383 | 4.995 | 0.912  | 316.000     | 316.000     | 12008.000    | 307.897     |
| 47    | 0   | 47   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APV5APME2A5C9CVQX6HC/classes/01HFN9BHARZD5QS24E88D2HQPY/assignments        | 0.016 | 3.148 | 16.528   | 0.352 | 0.936 | 2.192 | 3.148 | 0.696  | 0.000       | 0.000       | 0.000        | 0.000       |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFN9AQ07BSD7XXS4C4QPZ68C/classes/01HFN9AR24WNSBD950HWYAJP3J/assignments        | 0.028 | 2.716 | 16.376   | 0.328 | 0.940 | 1.496 | 2.716 | 0.523  | 0.000       | 0.000       | 0.000        | 0.000       |
| 47    | 0   | 47   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APVSAAGCP9D482VFH23C/classes/01HFN9BJ9XTAJN18AXKAP1RZHG/assignments        | 0.024 | 3.100 | 16.280   | 0.346 | 0.784 | 2.120 | 3.100 | 0.658  | 0.000       | 0.000       | 0.000        | 0.000       |
| 49    | 0   | 49   | 0   | 0   | 0   | POST   | /api/courses/01HFN99TKR566ZHP3GFBNQ775G/classes/01HFN9A205HEWS2PEHBVAS328M/assignments        | 0.012 | 2.292 | 16.204   | 0.331 | 0.904 | 1.452 | 2.292 | 0.512  | 0.000       | 0.000       | 0.000        | 0.000       |
| 43    | 0   | 43   | 0   | 0   | 0   | GET    | /api/courses/01HFN9BP28ZG2NS9NDKX7MXXDV/classes                                               | 0.008 | 4.640 | 16.171   | 0.376 | 1.000 | 1.064 | 4.640 | 0.741  | 383.000     | 997.000     | 27848.000    | 647.628     |
| 51    | 0   | 51   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9BPX08G23CRD3EZ9J7D33                                                 | 0.020 | 2.420 | 16.032   | 0.314 | 0.732 | 1.036 | 2.420 | 0.421  | 374.000     | 375.000     | 19075.000    | 374.020     |
| 54    | 0   | 54   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9AXPG6654XAYT1DXFBVKT                                                 | 0.016 | 1.928 | 15.952   | 0.295 | 1.012 | 1.152 | 1.928 | 0.387  | 412.000     | 413.000     | 22252.000    | 412.074     |
| 82    | 0   | 82   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9AR0CW6ZB2JFM7T9BD5EW                                                 | 0.008 | 1.544 | 15.892   | 0.194 | 0.448 | 0.632 | 1.544 | 0.272  | 509.000     | 510.000     | 41770.000    | 509.390     |
| 143   | 0   | 143  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TG8KR91138TBG9C9GJT/classes                                               | 0.004 | 1.000 | 15.640   | 0.109 | 0.292 | 0.452 | 0.952 | 0.173  | 354.000     | 852.000     | 87212.000    | 609.874     |
| 52    | 0   | 52   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9A2PDQXJ1ZX55FSMVV59Z                                                 | 0.012 | 4.036 | 15.488   | 0.298 | 0.656 | 1.012 | 4.036 | 0.613  | 436.000     | 437.000     | 22674.000    | 436.038     |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APVRPWDH971S2DTZN8KH/classes/01HFN9AXQQ3DD13R94TTMMYH3Q/assignments        | 0.016 | 2.612 | 15.452   | 0.309 | 0.600 | 1.784 | 2.612 | 0.520  | 0.000       | 0.000       | 0.000        | 0.000       |
| 55    | 0   | 55   | 0   | 0   | 0   | GET    | /api/announcements/01HFN9B448JJ1EAVH3EK6GNCE0                                                 | 0.012 | 3.504 | 15.432   | 0.281 | 0.704 | 1.268 | 3.504 | 0.521  | 416.000     | 417.000     | 22885.000    | 416.091     |
| 40    | 0   | 39   | 0   | 1   | 0   | POST   | /api/courses/01HFN9AQZKPCCZZT4TCA96FMPG/classes/01HFN9BV83PR8C2E5ESF6EZ50S/assignments        | 0.016 | 5.000 | 15.416   | 0.385 | 0.584 | 1.328 | 5.000 | 0.883  | 0.000       | 0.000       | 0.000        | 0.000       |
| 48    | 0   | 48   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APWZHJ27Y5830ABYHPZ1/classes/01HFN9B9X6BNZDFHDAKZ19XRJN/assignments        | 0.016 | 2.172 | 15.316   | 0.319 | 0.908 | 1.128 | 2.172 | 0.410  | 0.000       | 0.000       | 0.000        | 0.000       |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFN9AQ0CK4G7PG1H68M9BHJ4/classes/01HFN9AX15APF5GD37TB0918H4/assignments        | 0.020 | 1.828 | 15.300   | 0.306 | 0.616 | 0.952 | 1.828 | 0.332  | 0.000       | 0.000       | 0.000        | 0.000       |
| 32    | 0   | 32   | 0   | 0   | 0   | POST   | /api/courses/01HFN9AQZPC68G81K7QG2SDV22/classes/01HFN9C2JJ0FBZ9TDZRR4AQYDM/assignments        | 0.020 | 3.836 | 15.288   | 0.478 | 1.944 | 2.412 | 3.836 | 0.850  | 0.000       | 0.000       | 0.000        | 0.000       |
| 147   | 0   | 147  | 0   | 0   | 0   | GET    | /api/courses/01HFN99TJF0ZKZ4E9C16KKGVRC/classes                                               | 0.008 | 0.772 | 15.092   | 0.103 | 0.268 | 0.360 | 0.676 | 0.127  | 218.000     | 783.000     | 74772.000    | 508.653     |
| 49    | 0   | 49   | 0   | 0   | 0   | POST   | /api/courses/01HFN9APWVP0F0AWS204RMCQNN/classes/01HFN9BAGBSPAMSYDPH4QKA57T/assignments        | 0.024 | 1.988 | 15.020   | 0.307 | 0.908 | 1.092 | 1.988 | 0.433  | 0.000       | 0.000       | 0.000        | 0.000       |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFN9AQ0CK4G7PG1H68M9BHJ4/classes/01HFN9AR1TF114QMN2DCGFRQ3B/assignments        | 0.020 | 2.592 | 14.884   | 0.298 | 0.864 | 1.008 | 2.592 | 0.456  | 0.000       | 0.000       | 0.000        | 0.000       |
| 67    | 0   | 67   | 0   | 0   | 0   | GET    | /api/courses/01HFN9AR0N70PZP7W0TE2NKTXM/classes                                               | 0.004 | 1.220 | 14.846   | 0.222 | 0.544 | 0.912 | 1.220 | 0.265  | 363.000     | 921.000     | 38918.000    | 580.866     |
