+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| 6018  | 0   | 6016 | 0   | 2   | 0   | GET    | /api/announcements                                                                            | 0.004 | 5.000 | 1413.172 | 0.235 | 0.596 | 0.924 | 1.792 | 0.358  | 38.000      | 3939.000    | 18321102.000 | 3044.384    |
| 92    | 0   | 18   | 0   | 74  | 0   | GET    | /api/users/me/grades                                                                          | 0.148 | 5.004 | 367.008  | 3.989 | 5.004 | 5.004 | 5.004 | 1.982  | 25164.000   | 27852.000   | 293996.000   | 3195.609    |
| 216   | 0   | 209  | 0   | 7   | 0   | PUT    | /api/users/me/courses                                                                         | 0.004 | 5.004 | 238.672  | 1.105 | 1.960 | 2.940 | 5.000 | 0.938  | 0.000       | 246.000     | 268.000      | 1.241       |
| 206   | 0   | 205  | 0   | 1   | 0   | GET    | /api/users/me/courses                                                                         | 0.004 | 4.212 | 153.372  | 0.745 | 2.404 | 2.676 | 3.208 | 0.909  | 3.000       | 2724.000    | 285266.000   | 1384.786    |
| 635   | 0   | 634  | 0   | 1   | 0   | GET    | /api/courses                                                                                  | 0.000 | 2.292 | 83.320   | 0.131 | 0.372 | 0.556 | 1.028 | 0.257  | 3.000       | 7907.000    | 2170286.000  | 3417.773    |
| 249   | 0   | 249  | 0   | 0   | 0   | GET    | /api/courses/01HFND0GMWQSV51NNAQ5V3Y54A/classes                                               | 0.004 | 2.340 | 48.020   | 0.193 | 0.468 | 0.952 | 1.576 | 0.332  | 210.000     | 1363.000    | 202137.000   | 811.795     |
| 307   | 0   | 304  | 0   | 3   | 0   | POST   | /api/announcements                                                                            | 0.004 | 2.560 | 46.532   | 0.152 | 0.340 | 0.536 | 1.124 | 0.259  | 0.000       | 23.000      | 60.000       | 0.195       |
| 217   | 0   | 217  | 0   | 0   | 0   | GET    | /api/courses/01HFND0GSXK47PZVS4V614EECY/classes                                               | 0.004 | 3.888 | 43.880   | 0.202 | 0.368 | 1.080 | 2.632 | 0.482  | 246.000     | 1306.000    | 156135.000   | 719.516     |
| 244   | 0   | 244  | 0   | 0   | 0   | GET    | /api/courses/01HFND0GN498RY4MRCMGYJD3AY/classes                                               | 0.004 | 2.696 | 43.456   | 0.178 | 0.356 | 0.600 | 2.568 | 0.374  | 278.000     | 1218.000    | 176736.000   | 724.328     |
| 250   | 0   | 250  | 0   | 0   | 0   | GET    | /api/courses/01HFND0GPBEZYN70230SJGK8PW/classes                                               | 0.004 | 3.216 | 42.992   | 0.172 | 0.420 | 0.848 | 1.456 | 0.336  | 321.000     | 1488.000    | 221600.000   | 886.400     |
