+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 27    | 0   | 27   | 0   | 0   | 0   | GET    | /api/courses/01HFNB4MFXWZZ42XDSZNW762MD/classes                                               | 0.008 | 0.716 | 3.684    | 0.136 | 0.484 | 0.564 | 0.716 | 0.179  | 284.000     | 1240.000    | 19440.000    | 720.000     |
| 19    | 0   | 19   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB6D914WSH4KS89C9C7Z6Q                                                 | 0.012 | 1.132 | 3.652    | 0.192 | 1.080 | 1.132 | 1.132 | 0.324  | 415.000     | 415.000     | 7885.000     | 415.000     |
| 16    | 0   | 16   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N78CG6PZ1HB6WKT7ZYA/classes/01HFNB625BWXFCMWQRNMWZ29P6/assignments        | 0.028 | 1.196 | 3.648    | 0.228 | 0.648 | 1.196 | 1.196 | 0.307  | 0.000       | 0.000       | 0.000        | 0.000       |
| 8     | 0   | 8    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5FAPNAS5X5DJ4KSQYKF9/classes/01HFNB60E2BXNCVWJ5FZP015CZ/assignments        | 0.028 | 1.524 | 3.624    | 0.453 | 1.524 | 1.524 | 1.524 | 0.454  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /initialize                                                                                   | 0.668 | 1.336 | 3.616    | 0.904 | 1.336 | 1.336 | 1.336 | 0.262  | 18.000      | 18.000      | 72.000       | 18.000      |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5ZNMVVVC888ETAXF99QQ                                                 | 0.020 | 1.716 | 3.544    | 0.443 | 1.716 | 1.716 | 1.716 | 0.550  | 330.000     | 330.000     | 2640.000     | 330.000     |
| 22    | 0   | 22   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N78CG6PZ1HB6WKT7ZYA/classes/01HFNB5N7GGYP1NWDDNN0MDGQQ/assignments        | 0.024 | 0.824 | 3.540    | 0.161 | 0.316 | 0.396 | 0.824 | 0.176  | 0.000       | 0.000       | 0.000        | 0.000       |
| 5     | 0   | 5    | 0   | 0   | 0   | GET    | /api/courses/01HFNB4N6CN54A0SNERKE3QDN6/classes                                               | 0.016 | 2.828 | 3.504    | 0.701 | 2.828 | 2.828 | 2.828 | 1.070  | 273.000     | 1009.000    | 3082.000     | 616.400     |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFNB4MFXWZZ42XDSZJKQZHZB/classes/01HFNB5R3334DDVHZP3RPMTAA5/assignments        | 0.036 | 3.200 | 3.488    | 0.872 | 3.200 | 3.200 | 3.200 | 1.345  | 0.000       | 0.000       | 0.000        | 0.000       |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5VT5HFH4S5TYY0EK1HB3                                                 | 0.012 | 1.856 | 3.484    | 0.348 | 0.764 | 1.856 | 1.856 | 0.550  | 462.000     | 462.000     | 4620.000     | 462.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB6B0P4CDH23N2G4F9ZMR6                                                 | 0.032 | 2.240 | 3.476    | 0.435 | 2.240 | 2.240 | 2.240 | 0.710  | 418.000     | 419.000     | 3345.000     | 418.125     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB69D5ZSTGDXRBY84Y5VFN                                                 | 0.032 | 2.240 | 3.472    | 0.579 | 2.240 | 2.240 | 2.240 | 0.774  | 370.000     | 370.000     | 2220.000     | 370.000     |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5FA0ZYH3ZRZ5D77RQJM7/classes                                               | 0.008 | 1.204 | 3.472    | 0.217 | 0.636 | 1.204 | 1.204 | 0.315  | 274.000     | 1143.000    | 11976.000    | 748.500     |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5HM961SBD2HAAG76GAG4/classes/01HFNB5W04SNCX0JBPYYMTFQVH/assignments        | 0.116 | 2.044 | 3.464    | 0.577 | 2.044 | 2.044 | 2.044 | 0.664  | 0.000       | 0.000       | 0.000        | 0.000       |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5PAEDPTFYA1PHZGW5Q08                                                 | 0.040 | 2.220 | 3.448    | 0.383 | 2.220 | 2.220 | 2.220 | 0.658  | 411.000     | 411.000     | 3699.000     | 411.000     |
| 15    | 0   | 15   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5JH81SJQ6QDJPJP915FK/classes                                               | 0.020 | 1.000 | 3.440    | 0.229 | 0.864 | 1.000 | 1.000 | 0.291  | 254.000     | 722.000     | 6499.000     | 433.267     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N7FNX1PE4H14031W82K/classes/01HFNB5SACAHYC57YXJ22DDKCW/assignments        | 3.436 | 3.436 | 3.436    | 3.436 | 3.436 | 3.436 | 3.436 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 53    | 0   | 53   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB3YRW72QXR0FBKWERHR1Q                                                 | 0.008 | 0.324 | 3.428    | 0.065 | 0.144 | 0.236 | 0.324 | 0.066  | 397.000     | 398.000     | 21044.000    | 397.057     |
| 9     | 0   | 9    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5HH47JDY25VCKXE5KCA0/classes/01HFNB5V3Y7VT8JR8C1PWMVEBK/assignments        | 0.032 | 1.056 | 3.412    | 0.379 | 1.056 | 1.056 | 1.056 | 0.315  | 0.000       | 0.000       | 0.000        | 0.000       |
| 12    | 0   | 12   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5SA4RAJJZTN7K5H9CJEF                                                 | 0.032 | 0.968 | 3.400    | 0.283 | 0.776 | 0.968 | 0.968 | 0.303  | 359.000     | 359.000     | 4308.000     | 359.000     |
| 18    | 0   | 18   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N78CG6PZ1HB6WKT7ZYA/classes/01HFNB5VRMJRYZZK7PTTHZD647/assignments        | 0.028 | 0.792 | 3.384    | 0.188 | 0.528 | 0.792 | 0.792 | 0.203  | 0.000       | 0.000       | 0.000        | 0.000       |
| 10    | 0   | 10   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N854193Z2XPH49VTXRT/classes/01HFNB5YPWPH7X9S5W4P6EN11M/assignments        | 0.048 | 1.680 | 3.372    | 0.337 | 0.384 | 1.680 | 1.680 | 0.466  | 0.000       | 0.000       | 0.000        | 0.000       |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5JE1S6AF4AFDPSA44BWC/classes/01HFNB69BVZ3QCM6YF70KFK3MQ/assignments        | 0.032 | 2.760 | 3.332    | 0.555 | 2.760 | 2.760 | 2.760 | 0.990  | 0.000       | 0.000       | 0.000        | 0.000       |
| 17    | 0   | 17   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB64A3TSDKAJ6AGCV9DE6M                                                 | 0.020 | 0.580 | 3.328    | 0.196 | 0.448 | 0.580 | 0.580 | 0.165  | 431.000     | 431.000     | 7327.000     | 431.000     |
| 13    | 0   | 13   | 0   | 0   | 0   | POST   | /api/courses/01HFNB5HCHKBHD1FWFK5SSVBTV/classes/01HFNB6B2C94JYBR0CSYEWBR30/assignments        | 0.032 | 1.256 | 3.312    | 0.255 | 0.588 | 1.256 | 1.256 | 0.331  | 0.000       | 0.000       | 0.000        | 0.000       |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB61290D9ZTXGZZ8WM7A55                                                 | 0.020 | 2.580 | 3.308    | 0.551 | 2.580 | 2.580 | 2.580 | 0.919  | 419.000     | 419.000     | 2514.000     | 419.000     |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFNB3FGT0MV3N1NSKH722A1G/classes/01HFNB4142W7S6J1CGW2NBFF15/assignments        | 0.016 | 0.332 | 3.260    | 0.065 | 0.100 | 0.300 | 0.332 | 0.071  | 0.000       | 0.000       | 0.000        | 0.000       |
| 12    | 0   | 12   | 0   | 0   | 0   | POST   | /api/courses/01HFNB5HCHKBHD1FWFK5SSVBTV/classes/01HFNB5S9HY0VM6PXNJK69RCRF/assignments        | 0.016 | 2.036 | 3.244    | 0.270 | 0.300 | 2.036 | 2.036 | 0.539  | 0.000       | 0.000       | 0.000        | 0.000       |
| 13    | 0   | 13   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5JE1S6AF4AFDPSA44BWC/classes                                               | 0.012 | 2.044 | 3.236    | 0.249 | 0.456 | 2.044 | 2.044 | 0.532  | 278.000     | 843.000     | 8122.000     | 624.769     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB6304ZVYWM325G1GVZPQK                                                 | 0.016 | 2.260 | 3.228    | 0.538 | 2.260 | 2.260 | 2.260 | 0.821  | 373.000     | 373.000     | 2238.000     | 373.000     |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB6818S3TJ6VWEB1X6AET4                                                 | 0.028 | 1.768 | 3.224    | 0.358 | 1.768 | 1.768 | 1.768 | 0.532  | 485.000     | 485.000     | 4365.000     | 485.000     |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5TWD4CFES7RGXF899KQQ                                                 | 0.028 | 1.560 | 3.200    | 0.457 | 1.560 | 1.560 | 1.560 | 0.517  | 378.000     | 378.000     | 2646.000     | 378.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5T0GGXWSVGCZBF1Y07QF                                                 | 0.024 | 2.204 | 3.172    | 0.397 | 2.204 | 2.204 | 2.204 | 0.706  | 439.000     | 439.000     | 3512.000     | 439.000     |
| 49    | 0   | 49   | 0   | 0   | 0   | POST   | /api/courses/01HFNB3FR19K7P91CXBRT7JVN2/classes/01HFNB3Y88X9NYF7XSG9S3TXG2/assignments        | 0.008 | 0.300 | 3.164    | 0.065 | 0.152 | 0.248 | 0.300 | 0.064  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFNB4MHFMS0D0JT1ZKDKRT38/classes/01HFNB5S5GWX6RBX1XDYQ9BERB/assignments/export | 3.156 | 3.156 | 3.156    | 3.156 | 3.156 | 3.156 | 3.156 | 0.000  | 23590.000   | 23590.000   | 23590.000    | 23590.000   |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5KTY485WFMFVKG9D2FNW/classes/01HFNB62ZW8BDEJKHZE8X5YZ3J/assignments        | 0.204 | 2.316 | 3.132    | 1.044 | 2.316 | 2.316 | 2.316 | 0.915  | 0.000       | 0.000       | 0.000        | 0.000       |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5PS65SSYXG1D3QX7E2AA                                                 | 0.024 | 0.780 | 3.124    | 0.312 | 0.724 | 0.780 | 0.780 | 0.256  | 379.000     | 380.000     | 3792.000     | 379.200     |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5JH14296FJ1TAPR0TP4M/classes                                               | 0.008 | 1.976 | 3.120    | 0.312 | 0.460 | 1.976 | 1.976 | 0.571  | 267.000     | 1047.000    | 5174.000     | 517.400     |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4M9K4PG6G94GYE5FXM9Z/classes/01HFNB5E1GR2ZK1QZ0XC0BYJ7Y/assignments        | 0.012 | 0.248 | 3.112    | 0.062 | 0.136 | 0.160 | 0.248 | 0.053  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFNB4MFXWZZ42XDSZJKQZHZB/classes                                               | 0.028 | 2.988 | 3.108    | 0.777 | 2.988 | 2.988 | 2.988 | 1.277  | 42.000      | 42.000      | 168.000      | 42.000      |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/courses/01FF6N3NA2J712CAH9XM75WAN4                                                       | 0.008 | 1.804 | 3.092    | 0.309 | 0.456 | 1.804 | 1.804 | 0.522  | 378.000     | 378.000     | 3780.000     | 378.000     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5KDJKMQHP8FEE73KTR8S                                                       | 0.092 | 0.808 | 3.080    | 0.280 | 0.488 | 0.808 | 0.808 | 0.199  | 357.000     | 358.000     | 3937.000     | 357.909     |
| 15    | 0   | 15   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5KENP291P5BSGF65JVTD/classes                                               | 0.008 | 0.540 | 3.024    | 0.202 | 0.452 | 0.540 | 0.540 | 0.168  | 243.000     | 783.000     | 7042.000     | 469.467     |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/courses/01HFNB5HJHKM2NNHJQ1S0EKYZ2/classes                                               | 0.048 | 2.352 | 3.016    | 0.431 | 2.352 | 2.352 | 2.352 | 0.786  | 325.000     | 702.000     | 3406.000     | 486.571     |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFNB3FRPDHSX21PHMK79SK2W/classes/01HFNB4192C1FS8X51WHSPS5SV/assignments        | 0.016 | 0.396 | 3.004    | 0.060 | 0.108 | 0.188 | 0.396 | 0.073  | 0.000       | 0.000       | 0.000        | 0.000       |
| 7     | 0   | 7    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5JH81SJQ6QDJPJP915FK/classes/01HFNB5W1595030Q4MWY746G63/assignments        | 0.020 | 1.108 | 3.004    | 0.429 | 1.108 | 1.108 | 1.108 | 0.358  | 0.000       | 0.000       | 0.000        | 0.000       |
| 13    | 0   | 13   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5JDZ9TG6YT2Y5M3TC5CM/classes                                               | 0.008 | 0.984 | 2.992    | 0.230 | 0.508 | 0.984 | 0.984 | 0.260  | 261.000     | 1422.000    | 9816.000     | 755.077     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB60X8FDKWR42504WAM5B1                                                 | 0.028 | 0.876 | 2.988    | 0.272 | 0.668 | 0.876 | 0.876 | 0.279  | 367.000     | 367.000     | 4037.000     | 367.000     |
| 9     | 0   | 9    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5HK8CPXVQJT5HWNDGAJF/classes/01HFNB680ZWE0EXYWY1SXXBG3C/assignments        | 0.028 | 1.552 | 2.984    | 0.332 | 1.552 | 1.552 | 1.552 | 0.467  | 0.000       | 0.000       | 0.000        | 0.000       |
| 5     | 0   | 5    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5YPXYSYW3BHJ9EHEZJ3V                                                 | 0.016 | 2.664 | 2.980    | 0.596 | 2.664 | 2.664 | 2.664 | 1.035  | 416.000     | 416.000     | 2080.000     | 416.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5H431CVMXN5BRDPPVCWF/classes/01HFNB5MK914Q54917NBF4DNQH/assignments        | 2.960 | 2.960 | 2.960    | 2.960 | 2.960 | 2.960 | 2.960 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5VM6YTC52CM23GDAQR5B                                                 | 0.088 | 1.544 | 2.940    | 0.420 | 1.544 | 1.544 | 1.544 | 0.486  | 340.000     | 340.000     | 2380.000     | 340.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB68CZ4AF3T8TWDR47KS48                                                 | 0.016 | 1.284 | 2.888    | 0.361 | 1.284 | 1.284 | 1.284 | 0.399  | 370.000     | 370.000     | 2960.000     | 370.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFNB5JGJYE80K0E95KJHGFW5/classes/01HFNB65VKQTA17T8E0M2F0M83/assignments/scores | 2.884 | 2.884 | 2.884    | 2.884 | 2.884 | 2.884 | 2.884 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFNB4N6CN54A0SNERM9W6G98/classes/01HFNB5PES6YF7D3YYKX5K398C/assignments/export | 2.864 | 2.864 | 2.864    | 2.864 | 2.864 | 2.864 | 2.864 | 0.000  | 23555.000   | 23555.000   | 23555.000    | 23555.000   |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5QGTD6T40G69H62H033S                                                 | 0.020 | 0.860 | 2.856    | 0.357 | 0.860 | 0.860 | 0.860 | 0.319  | 363.000     | 363.000     | 2904.000     | 363.000     |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB65WSW6N99V0JCNB83P11                                                 | 0.028 | 0.768 | 2.856    | 0.317 | 0.768 | 0.768 | 0.768 | 0.291  | 418.000     | 418.000     | 3762.000     | 418.000     |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5FA0ZYH3ZRZ5D77RQJM7/classes/01HFNB5YPKMK88FZY631XFMXZC/assignments        | 0.312 | 1.160 | 2.852    | 0.713 | 1.160 | 1.160 | 1.160 | 0.304  | 0.000       | 0.000       | 0.000        | 0.000       |
| 50    | 0   | 50   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4M9P64ZY62G0P1YVV6J0/classes/01HFNB57Z9446801YHP639SY00/assignments        | 0.012 | 0.244 | 2.832    | 0.057 | 0.100 | 0.148 | 0.244 | 0.048  | 0.000       | 0.000       | 0.000        | 0.000       |
| 13    | 0   | 13   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB6B2P5P934YT3ZQY16143                                                 | 0.008 | 1.520 | 2.828    | 0.218 | 0.300 | 1.520 | 1.520 | 0.385  | 465.000     | 465.000     | 6045.000     | 465.000     |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N7XW1WM78XMDXABTKA3/classes                                               | 0.032 | 2.136 | 2.828    | 0.566 | 2.136 | 2.136 | 2.136 | 0.798  | 42.000      | 42.000      | 210.000      | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFNB5H3R252WW02NFBS3CF2G/classes/01HFNB64DKTNXRN2WAV45SAXF0/assignments/export | 2.824 | 2.824 | 2.824    | 2.824 | 2.824 | 2.824 | 2.824 | 0.000  | 947419.000  | 947419.000  | 947419.000   | 947419.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFNB4N77M3QN6JDM8GP35DY4/classes/01HFNB5K010D9YC6MSGX91HWSR/assignments/scores | 2.812 | 2.812 | 2.812    | 2.812 | 2.812 | 2.812 | 2.812 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 2     | 0   | 2    | 0   | 0   | 0   | PUT    | /api/courses/01HFNB4M9P64ZY62G0P1YVV6J0/status                                                | 0.008 | 2.800 | 2.808    | 1.404 | 2.800 | 2.800 | 2.800 | 1.396  | 0.000       | 0.000       | 0.000        | 0.000       |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5VMQRDZY2Y6CPZMYGR6V                                                 | 0.040 | 1.112 | 2.796    | 0.311 | 1.112 | 1.112 | 1.112 | 0.344  | 354.000     | 355.000     | 3188.000     | 354.222     |
| 14    | 0   | 14   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5HM961SBD2HAAG76GAG4/classes                                               | 0.028 | 0.448 | 2.776    | 0.198 | 0.440 | 0.448 | 0.448 | 0.152  | 316.000     | 1143.000    | 8450.000     | 603.571     |
| 14    | 0   | 14   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N78CG6PZ1HB6WKT7ZYA/classes/01HFNB68HMT1DJYKK5N4J2KNC8/assignments        | 0.016 | 0.484 | 2.772    | 0.198 | 0.480 | 0.484 | 0.484 | 0.179  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFNB5H431CVMXN5BRDPPVCWF/classes/01HFNB5V8M8D33M2WGV56RV1XV/assignments/scores | 2.772 | 2.772 | 2.772    | 2.772 | 2.772 | 2.772 | 2.772 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5SJX4SVZYZ4N2B2Y9SEY                                                 | 0.028 | 0.644 | 2.748    | 0.250 | 0.528 | 0.644 | 0.644 | 0.200  | 342.000     | 342.000     | 3762.000     | 342.000     |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5H5Q6JDPV2TV2R65W96W/classes/01HFNB62ERDV815J8YGFQEN8X5/assignments        | 0.016 | 0.800 | 2.748    | 0.458 | 0.800 | 0.800 | 0.800 | 0.306  | 0.000       | 0.000       | 0.000        | 0.000       |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5H89J286XQPF31KKDNER/classes                                               | 0.012 | 2.404 | 2.732    | 0.546 | 2.404 | 2.404 | 2.404 | 0.934  | 42.000      | 42.000      | 210.000      | 42.000      |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5HW2A60AEXKXHX9TKT8C/classes                                               | 0.120 | 2.392 | 2.700    | 0.900 | 2.392 | 2.392 | 2.392 | 1.055  | 42.000      | 42.000      | 126.000      | 42.000      |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5XQ6X4HCBAB15MGK9EG4                                                 | 0.020 | 1.412 | 2.700    | 0.270 | 0.500 | 1.412 | 1.412 | 0.412  | 479.000     | 479.000     | 4790.000     | 479.000     |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5RQ9W0CTN5VG0K1KPCJ8                                                 | 0.032 | 1.912 | 2.696    | 0.300 | 1.912 | 1.912 | 1.912 | 0.581  | 461.000     | 461.000     | 4149.000     | 461.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N6CN54A0SNERQ1WA4G1/classes/01HFNB5YW4C0YM0NSA4XWQ4BX2/assignments        | 0.088 | 2.572 | 2.660    | 1.330 | 2.572 | 2.572 | 2.572 | 1.242  | 0.000       | 0.000       | 0.000        | 0.000       |
| 12    | 0   | 12   | 0   | 0   | 0   | GET    | /api/courses/01HFNB5JKZKHG33BB7J2TPQ5KG/classes                                               | 0.020 | 0.804 | 2.656    | 0.221 | 0.736 | 0.804 | 0.804 | 0.280  | 321.000     | 846.000     | 7187.000     | 598.917     |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5JJG15A2PGMRFSFBA3BR/classes                                               | 0.036 | 2.208 | 2.652    | 0.530 | 2.208 | 2.208 | 2.208 | 0.844  | 42.000      | 42.000      | 210.000      | 42.000      |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5XT6PW3GX978EW0C68F4                                                 | 0.044 | 0.884 | 2.648    | 0.378 | 0.884 | 0.884 | 0.884 | 0.332  | 380.000     | 380.000     | 2660.000     | 380.000     |
| 14    | 0   | 14   | 0   | 0   | 0   | POST   | /api/courses/01HFNB4N8GYR55QEJG0J1697CQ/classes/01HFNB69R0BPBSPTG9MB9HQN3S/assignments        | 0.012 | 0.668 | 2.632    | 0.188 | 0.492 | 0.668 | 0.668 | 0.189  | 0.000       | 0.000       | 0.000        | 0.000       |
| 15    | 0   | 15   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB69R6W01EDFB1Z3XJZ8WS                                                 | 0.012 | 0.808 | 2.608    | 0.174 | 0.288 | 0.808 | 0.808 | 0.193  | 447.000     | 447.000     | 6705.000     | 447.000     |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFNB5KG90ZJRC972E46WGZVW/classes/01HFNB63MA8MX5V7PRWMMCAQKH/assignments        | 0.032 | 2.384 | 2.600    | 0.650 | 2.384 | 2.384 | 2.384 | 1.002  | 0.000       | 0.000       | 0.000        | 0.000       |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB65QM53R39TNTX11JW1TA                                                 | 0.032 | 1.436 | 2.592    | 0.324 | 1.436 | 1.436 | 1.436 | 0.454  | 440.000     | 440.000     | 3520.000     | 440.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/courses/01HFNB5HXS6VNT2FA6DD9DGSAJ/classes                                               | 0.036 | 1.000 | 2.592    | 0.324 | 1.000 | 1.000 | 1.000 | 0.338  | 209.000     | 757.000     | 3827.000     | 478.375     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5X6WQB0GN8T1A0ZT5CMJ                                                 | 0.024 | 1.792 | 2.580    | 0.430 | 1.792 | 1.792 | 1.792 | 0.617  | 354.000     | 355.000     | 2125.000     | 354.167     |
| 10    | 0   | 10   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB61QXNA962Z9CAFH4FCY5                                                 | 0.024 | 1.268 | 2.572    | 0.257 | 0.336 | 1.268 | 1.268 | 0.354  | 388.000     | 388.000     | 3880.000     | 388.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5WDB0X4FNAWVKXE9SPZM                                                 | 0.028 | 1.132 | 2.564    | 0.321 | 1.132 | 1.132 | 1.132 | 0.352  | 348.000     | 349.000     | 2785.000     | 348.125     |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB67R286AFC8FVJQ446CMD                                                 | 0.028 | 0.988 | 2.552    | 0.365 | 0.988 | 0.988 | 0.988 | 0.340  | 433.000     | 433.000     | 3031.000     | 433.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5YES90S3DMB2ARBREKCN                                                 | 0.632 | 1.884 | 2.516    | 1.258 | 1.884 | 1.884 | 1.884 | 0.626  | 403.000     | 403.000     | 806.000      | 403.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/courses/01HFNB5H89J286XQPF31KKDNER/classes                                               | 0.016 | 1.852 | 2.444    | 0.815 | 1.852 | 1.852 | 1.852 | 0.768  | 262.000     | 1037.000    | 2076.000     | 692.000     |
| 24    | 0   | 24   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5Q56WNXZ90YR481KT3CK                                                 | 0.008 | 0.600 | 2.432    | 0.101 | 0.232 | 0.312 | 0.600 | 0.128  | 336.000     | 337.000     | 8065.000     | 336.042     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5XBNWWXB8T87EX1W1NG8                                                 | 0.016 | 1.464 | 2.412    | 0.302 | 1.464 | 1.464 | 1.464 | 0.453  | 436.000     | 437.000     | 3489.000     | 436.125     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/announcements/01HFNB5T3B6FRFWXYBJZN9M6CZ                                                 | 0.012 | 0.540 | 2.412    | 0.219 | 0.516 | 0.540 | 0.540 | 0.191  | 511.000     | 512.000     | 5622.000     | 511.091     |
