+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0SSGHJKJ8JFZE5V0H5/classes/01HFN5PNN0WA2E1R7BSANRR71S/assignments        | 2.172 | 2.172 | 2.172   | 2.172 | 2.172 | 2.172 | 2.172 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PMYKG0GNDYDPZ93G51DD                                                 | 0.024 | 0.716 | 2.168   | 0.197 | 0.508 | 0.716 | 0.716 | 0.207  | 318.000     | 319.000     | 3499.000     | 318.091     |
| 13    | 0   | 13   | 0   | 0   | 0   | GET    | /api/announcements/01HFN5Q10K2E7MRE11VNBSNV5E                                                 | 0.012 | 0.644 | 2.156   | 0.166 | 0.568 | 0.644 | 0.644 | 0.200  | 409.000     | 409.000     | 5317.000     | 409.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PGWG47KNFVP1ZDR752VM/classes/01HFN5Q135DSRKGD42T1ZGY7YN/assignments        | 0.404 | 1.016 | 2.148   | 0.716 | 1.016 | 1.016 | 1.016 | 0.250  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/courses/01FF6N3NA2J712CAH9YQ613ZSY                                                       | 0.012 | 1.052 | 2.144   | 0.536 | 1.052 | 1.052 | 1.052 | 0.390  | 389.000     | 389.000     | 1556.000     | 389.000     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PQWW8TTMFVFW3BXXWH28                                                 | 0.064 | 1.044 | 2.136   | 0.356 | 1.044 | 1.044 | 1.044 | 0.370  | 434.000     | 434.000     | 2604.000     | 434.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5NC3NK2T3RJ23SJRJ9JBN/status                                                | 2.136 | 2.136 | 2.136   | 2.136 | 2.136 | 2.136 | 2.136 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PN6G2HNP6EV5EFJHGE2W                                                 | 0.168 | 0.560 | 2.120   | 0.353 | 0.560 | 0.560 | 0.560 | 0.149  | 431.000     | 431.000     | 2586.000     | 431.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/courses/01HFN5ND367805X5XMHF6X5CS3/classes                                               | 0.016 | 0.780 | 2.116   | 0.265 | 0.780 | 0.780 | 0.780 | 0.250  | 294.000     | 868.000     | 4640.000     | 580.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PDQB2J3QFRCKQBKH67M8/classes                                               | 0.024 | 2.088 | 2.112   | 1.056 | 2.088 | 2.088 | 2.088 | 1.032  | 258.000     | 529.000     | 787.000      | 393.500     |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/courses/01HFN5NC37A1HMKEKGGSAV40V9/classes                                               | 0.012 | 1.092 | 2.096   | 0.233 | 1.092 | 1.092 | 1.092 | 0.312  | 289.000     | 1169.000    | 5572.000     | 619.111     |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PQJBDWXDD7RHY98SB22X                                                 | 0.068 | 1.248 | 2.068   | 0.517 | 1.248 | 1.248 | 1.248 | 0.446  | 349.000     | 349.000     | 1396.000     | 349.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0SSGHJKJ8JG5VMM5CT/classes/01HFN5PE3SWFTVNHB0C7EGBV1Y/assignments        | 0.144 | 1.184 | 2.064   | 0.688 | 1.184 | 1.184 | 1.184 | 0.426  | 0.000       | 0.000       | 0.000        | 0.000       |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PVDPQCXR3VER09CJ0G39                                                 | 0.016 | 0.668 | 2.036   | 0.255 | 0.668 | 0.668 | 0.668 | 0.241  | 422.000     | 422.000     | 3376.000     | 422.000     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/courses/01HFN5PDM93DR2NAFPN4WN3Z9K/classes                                               | 0.012 | 0.496 | 2.036   | 0.185 | 0.356 | 0.496 | 0.496 | 0.156  | 319.000     | 884.000     | 6582.000     | 598.364     |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PE0W4QGKBYYRHSWTEXTQ/classes/01HFN5PYAQV550AHV7NFJ4X5PC/assignments        | 0.528 | 1.508 | 2.036   | 1.018 | 1.508 | 1.508 | 1.508 | 0.490  | 0.000       | 0.000       | 0.000        | 0.000       |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5Q4EFXRWDP8FHQZ7M2SNT                                                 | 0.216 | 1.816 | 2.032   | 1.016 | 1.816 | 1.816 | 1.816 | 0.800  | 471.000     | 471.000     | 942.000      | 471.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0SSGHJKJ8JFZE5V0H5/classes/01HFN5PCK9DJRRPXR8940F8T46/assignments        | 0.456 | 0.928 | 2.016   | 0.672 | 0.928 | 0.928 | 0.928 | 0.195  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PC5MN13Q8XX7AS123JP6/classes/01HFN5PJNQNYVY6T9PNKQ453C9/assignments/export | 2.012 | 2.012 | 2.012   | 2.012 | 2.012 | 2.012 | 2.012 | 0.000  | 259653.000  | 259653.000  | 259653.000   | 259653.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PJDCGVFXK3WVV68J9135/classes                                               | 2.008 | 2.008 | 2.008   | 2.008 | 2.008 | 2.008 | 2.008 | 0.000  | 341.000     | 341.000     | 341.000      | 341.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5NC31H765Y7SVVP3HKB9K/classes/01HFN5PE0YWGGAH6HQD2R5QTM1/assignments/export | 2.000 | 2.000 | 2.000   | 2.000 | 2.000 | 2.000 | 2.000 | 0.000  | 94348.000   | 94348.000   | 94348.000    | 94348.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5PDQYQ13NAZ9YJ8CSZ6WZ/status                                                | 2.000 | 2.000 | 2.000   | 2.000 | 2.000 | 2.000 | 2.000 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 7     | 0   | 7    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND2ENXFN2EHFDNBNY6AH/classes/01HFN5PWG4KB76NC7VRV5PZZN1/assignments        | 0.028 | 0.572 | 1.996   | 0.285 | 0.572 | 0.572 | 0.572 | 0.180  | 0.000       | 0.000       | 0.000        | 0.000       |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PCCY9R4RC9M73SPVNEAD/classes                                               | 0.116 | 1.880 | 1.996   | 0.998 | 1.880 | 1.880 | 1.880 | 0.882  | 42.000      | 42.000      | 84.000       | 42.000      |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND1P964JSNMHHF7XB9MZ/classes/01HFN5PJGPJY6FVY5Y6FVC9BS6/assignments        | 0.016 | 1.792 | 1.996   | 0.333 | 1.792 | 1.792 | 1.792 | 0.653  | 0.000       | 0.000       | 0.000        | 0.000       |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PZ6YH8F11B7YRB097GR5                                                 | 0.060 | 0.656 | 1.980   | 0.248 | 0.656 | 0.656 | 0.656 | 0.208  | 397.000     | 397.000     | 3176.000     | 397.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PC497GMGNVR4Z30XCZJM/classes/01HFN5PZ6E06JT6TGH04YRR5EP/assignments        | 0.048 | 0.620 | 1.980   | 0.248 | 0.620 | 0.620 | 0.620 | 0.171  | 0.000       | 0.000       | 0.000        | 0.000       |
| 7     | 0   | 7    | 0   | 0   | 0   | GET    | /api/courses/01FF6N3NA2J712CAH9YYQAE96H                                                       | 0.020 | 1.228 | 1.960   | 0.280 | 1.228 | 1.228 | 1.228 | 0.397  | 345.000     | 345.000     | 2415.000     | 345.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5ND0T5X6RA1BEWXNVK2G5/classes/01HFN5PJRYKJPNWZ3112NNFACV/assignments/scores | 1.956 | 1.956 | 1.956   | 1.956 | 1.956 | 1.956 | 1.956 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5ND2HQFMTGWVJN2MTSP9Y/classes/01HFN5PT9DFYSSNJBXAPS88PHR/assignments/export | 1.956 | 1.956 | 1.956   | 1.956 | 1.956 | 1.956 | 1.956 | 0.000  | 828231.000  | 828231.000  | 828231.000   | 828231.000  |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/courses/01FF6N3NA2J712CAH9YGM6335H                                                       | 0.020 | 0.560 | 1.948   | 0.177 | 0.384 | 0.560 | 0.560 | 0.167  | 345.000     | 345.000     | 3795.000     | 345.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0T5X6RA1BEWNNJ30GW/classes/01HFN5PCWJ7A7H9E60WTYE13VE/assignments        | 0.056 | 1.788 | 1.940   | 0.647 | 1.788 | 1.788 | 1.788 | 0.807  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PR0TB28B1KGVAK52CP4D                                                 | 0.140 | 1.660 | 1.940   | 0.647 | 1.660 | 1.660 | 1.660 | 0.717  | 376.000     | 376.000     | 1128.000     | 376.000     |
| 11    | 0   | 11   | 0   | 0   | 0   | POST   | /api/courses/01HFN5PC5MN13Q8XX7AS123JP6/classes/01HFN5PJNQNYVY6T9PNKQ453C9/assignments        | 0.032 | 0.456 | 1.928   | 0.175 | 0.448 | 0.456 | 0.456 | 0.167  | 0.000       | 0.000       | 0.000        | 0.000       |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PS9BMAK3NCJMS9Y4RR4B                                                 | 0.052 | 0.856 | 1.924   | 0.241 | 0.856 | 0.856 | 0.856 | 0.257  | 439.000     | 439.000     | 3512.000     | 439.000     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PGCCMYNTMBGXFW1SV69H/classes                                               | 0.076 | 0.756 | 1.920   | 0.320 | 0.756 | 0.756 | 0.756 | 0.254  | 310.000     | 518.000     | 2484.000     | 414.000     |
| 9     | 0   | 9    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PS7F1R6VWEEDNSSAWWQ6                                                 | 0.024 | 1.248 | 1.920   | 0.213 | 1.248 | 1.248 | 1.248 | 0.373  | 368.000     | 368.000     | 3312.000     | 368.000     |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5Q4Q31QRW7FSGH6TA8V67                                                 | 0.024 | 1.156 | 1.916   | 0.319 | 1.156 | 1.156 | 1.156 | 0.430  | 382.000     | 382.000     | 2292.000     | 382.000     |
| 5     | 0   | 5    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PW0ATT5YWKX6EW1VEV03                                                 | 0.028 | 1.244 | 1.904   | 0.381 | 1.244 | 1.244 | 1.244 | 0.449  | 481.000     | 481.000     | 2405.000     | 481.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PC63J22DC6R14Z4EWQYN/classes/01HFN5PWXVMXGX8GB640MNB4EX/assignments/export | 1.892 | 1.892 | 1.892   | 1.892 | 1.892 | 1.892 | 1.892 | 0.000  | 23554.000   | 23554.000   | 23554.000    | 23554.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PET9T3CF9SG52JR710Z9/classes/01HFN5PVSMVXMAPYBCZW21Y62C/assignments/export | 1.876 | 1.876 | 1.876   | 1.876 | 1.876 | 1.876 | 1.876 | 0.000  | 47241.000   | 47241.000   | 47241.000    | 47241.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5NBW5SKE7C0G07D4NXKFC/classes/01HFN5NT8AJ7ZXX0NCTYZ5Z4MD/assignments/export | 1.852 | 1.852 | 1.852   | 1.852 | 1.852 | 1.852 | 1.852 | 0.000  | 1178430.000 | 1178430.000 | 1178430.000  | 1178430.000 |
| 9     | 0   | 9    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND2FG3TRDMFDP5SY84NC/classes/01HFN5PJFW9T8R9ZPAB9E5Z785/assignments        | 0.016 | 0.568 | 1.832   | 0.204 | 0.568 | 0.568 | 0.568 | 0.177  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PFMSE0FFCCTXMP8VGE08/classes/01HFN5PX3AMG9RBGR8XX8E7BDN/assignments        | 0.032 | 0.852 | 1.828   | 0.457 | 0.852 | 0.852 | 0.852 | 0.291  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PE0W4QGKBYYRHSWTEXTQ/classes                                               | 0.244 | 1.012 | 1.824   | 0.608 | 1.012 | 1.012 | 1.012 | 0.315  | 290.000     | 554.000     | 1397.000     | 465.667     |
| 5     | 0   | 5    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PFKN18FVQEWSXHW5SVDB/classes                                               | 0.160 | 0.692 | 1.820   | 0.364 | 0.692 | 0.692 | 0.692 | 0.199  | 359.000     | 611.000     | 2549.000     | 509.800     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5ND2ENXFN2EHFDNBNY6AH/status                                                | 1.812 | 1.812 | 1.812   | 1.812 | 1.812 | 1.812 | 1.812 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5ND2FG3TRDMFDP5SY84NC/classes/01HFN5PJFW9T8R9ZPAB9E5Z785/assignments/scores | 1.808 | 1.808 | 1.808   | 1.808 | 1.808 | 1.808 | 1.808 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND1A5WXPSMTQ50D0YXK6/classes/01HFN5PQYD09909AG2FQ647E2P/assignments        | 0.576 | 1.232 | 1.808   | 0.904 | 1.232 | 1.232 | 1.232 | 0.328  | 0.000       | 0.000       | 0.000        | 0.000       |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFN5NBXYMWNAVAAN3XC9W9T6/classes                                               | 0.012 | 1.364 | 1.796   | 0.359 | 1.364 | 1.364 | 1.364 | 0.506  | 42.000      | 42.000      | 210.000      | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5NBY2QZ716T0VFSE450JK/classes/01HFN5NVKCAQZ2BX5E79XNK5EN/assignments/export | 1.788 | 1.788 | 1.788   | 1.788 | 1.788 | 1.788 | 1.788 | 0.000  | 1178103.000 | 1178103.000 | 1178103.000  | 1178103.000 |
| 8     | 0   | 8    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND265G5Z395B2Y88FS7R/classes/01HFN5PYFC2T1C5659NCFWDYRB/assignments        | 0.048 | 0.716 | 1.772   | 0.222 | 0.716 | 0.716 | 0.716 | 0.215  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5PJDCGVFXK3WVV68J9135/status                                                | 1.764 | 1.764 | 1.764   | 1.764 | 1.764 | 1.764 | 1.764 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND1P964JSNMHHEVASYDA/classes/01HFN5PKFDXREB9DWTQDEAA59H/assignments        | 0.072 | 0.620 | 1.752   | 0.292 | 0.620 | 0.620 | 0.620 | 0.212  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PE4XKK08VBSFS5A44148/classes/01HFN5PVB0DHK7WE69SBY05RE3/assignments        | 0.032 | 1.080 | 1.736   | 0.434 | 1.080 | 1.080 | 1.080 | 0.392  | 0.000       | 0.000       | 0.000        | 0.000       |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PZ87N62AEHK1RP1BM66M                                                 | 0.024 | 1.028 | 1.736   | 0.434 | 1.028 | 1.028 | 1.028 | 0.394  | 392.000     | 392.000     | 1568.000     | 392.000     |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5Q2B2W7X0CJZC8VAJRNH2                                                 | 0.020 | 1.312 | 1.732   | 0.433 | 1.312 | 1.312 | 1.312 | 0.526  | 407.000     | 407.000     | 1628.000     | 407.000     |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0SSGHJKJ8JG5VMM5CT/classes                                               | 0.016 | 1.280 | 1.720   | 0.344 | 1.280 | 1.280 | 1.280 | 0.475  | 42.000      | 42.000      | 210.000      | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5ND1P964JSNMHHEVASYDA/classes/01HFN5PR6Y81YHGJP3F8C111Q8/assignments/scores | 1.716 | 1.716 | 1.716   | 1.716 | 1.716 | 1.716 | 1.716 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PHBCPV6DATD69N5PX9T2/classes/01HFN5Q029H7HP38QTYPNCK9NX/assignments        | 1.712 | 1.712 | 1.712   | 1.712 | 1.712 | 1.712 | 1.712 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PVWS56S079RZZ8VA0Q2J                                                 | 0.096 | 1.456 | 1.688   | 0.563 | 1.456 | 1.456 | 1.456 | 0.632  | 373.000     | 373.000     | 1119.000     | 373.000     |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /api/courses/01HFN5NC3PQT9B984N34TXBZ2Y/classes                                               | 0.016 | 0.544 | 1.688   | 0.153 | 0.384 | 0.544 | 0.544 | 0.172  | 276.000     | 1221.000    | 6849.000     | 622.636     |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PNH09VTZYJFBESQTVSCW                                                 | 0.192 | 1.012 | 1.672   | 0.557 | 1.012 | 1.012 | 1.012 | 0.341  | 419.000     | 419.000     | 1257.000     | 419.000     |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND1P964JSNMHHF7XB9MZ/classes                                               | 0.028 | 1.244 | 1.664   | 0.416 | 1.244 | 1.244 | 1.244 | 0.484  | 42.000      | 42.000      | 168.000      | 42.000      |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PVSZQZRMP343S17EF074                                                 | 0.056 | 0.744 | 1.660   | 0.415 | 0.744 | 0.744 | 0.744 | 0.246  | 488.000     | 488.000     | 1952.000     | 488.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PZ7NCZ92B7FXKQWVK69B                                                 | 0.036 | 1.100 | 1.656   | 0.552 | 1.100 | 1.100 | 1.100 | 0.435  | 323.000     | 323.000     | 969.000      | 323.000     |
| 5     | 0   | 5    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PGWG47KNFVP1ZDR752VM/classes                                               | 0.076 | 0.772 | 1.648   | 0.330 | 0.772 | 0.772 | 0.772 | 0.273  | 215.000     | 473.000     | 1847.000     | 369.400     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PH9K0ASWNCZBY9B2ANZ6/classes/01HFN5PZ7KJC59JQZW61VH5RY8/assignments/export | 1.644 | 1.644 | 1.644   | 1.644 | 1.644 | 1.644 | 1.644 | 0.000  | 94385.000   | 94385.000   | 94385.000    | 94385.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5ND1KR7JSTWXVX3YKYP1H/classes/01HFN5PJKQY6R40YZ2NE9B0QYD/assignments/export | 1.640 | 1.640 | 1.640   | 1.640 | 1.640 | 1.640 | 1.640 | 0.000  | 942475.000  | 942475.000  | 942475.000   | 942475.000  |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PTW7BK71MKF5PB8K0AZR                                                 | 0.084 | 0.824 | 1.636   | 0.545 | 0.824 | 0.824 | 0.824 | 0.329  | 364.000     | 364.000     | 1092.000     | 364.000     |
| 4     | 0   | 4    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PXF4A9VBARG588HMH0W1                                                 | 0.344 | 0.516 | 1.632   | 0.408 | 0.516 | 0.516 | 0.516 | 0.065  | 501.000     | 501.000     | 2004.000     | 501.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PC9E91D1KK7GTX6BW3BN/classes/01HFN5PW510QXSRXGHK8PCGCDV/assignments/export | 1.632 | 1.632 | 1.632   | 1.632 | 1.632 | 1.632 | 1.632 | 0.000  | 306458.000  | 306458.000  | 306458.000   | 306458.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5PC63J22DC6R14Z4EWQYN/classes/01HFN5PP7V87SYPJCEYGQ2YJEV/assignments/scores | 1.624 | 1.624 | 1.624   | 1.624 | 1.624 | 1.624 | 1.624 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 2     | 0   | 2    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5ND1YMC0DY9KT0A1CXE6W/status                                                | 0.172 | 1.452 | 1.624   | 0.812 | 1.452 | 1.452 | 1.452 | 0.640  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PGCCMYNTMBGXFW1SV69H/classes/01HFN5PV2WFMERRF4XTPV5APWY/assignments        | 0.272 | 0.932 | 1.616   | 0.539 | 0.932 | 0.932 | 0.932 | 0.284  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND2NJ50MP0MV0QFM4ZKX/classes                                               | 0.028 | 1.524 | 1.616   | 0.539 | 1.524 | 1.524 | 1.524 | 0.697  | 42.000      | 42.000      | 126.000      | 42.000      |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PXK51Y0M5RMFHM5PTMN5                                                 | 0.024 | 0.656 | 1.608   | 0.268 | 0.656 | 0.656 | 0.656 | 0.210  | 455.000     | 455.000     | 2730.000     | 455.000     |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0T5X6RA1BEWXNVK2G5/classes/01HFN5PJRYKJPNWZ3112NNFACV/assignments        | 0.060 | 0.868 | 1.608   | 0.536 | 0.868 | 0.868 | 0.868 | 0.345  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5NBXYMWNAVAAN3XC9W9T6/classes/01HFN5NWTQTGG9VXWJM8GQNVRJ/assignments/export | 1.604 | 1.604 | 1.604   | 1.604 | 1.604 | 1.604 | 1.604 | 0.000  | 1180409.000 | 1180409.000 | 1180409.000  | 1180409.000 |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND0T5X6RA1BEWYY9BK8Q/classes/01HFN5PXAW3DB17M21QYZ35W3H/assignments        | 0.036 | 1.196 | 1.600   | 0.400 | 1.196 | 1.196 | 1.196 | 0.472  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PHRKCGDP3EE50TWVKTEB/classes/01HFN5Q2Y6C3ERESYMHECC4S19/assignments        | 0.064 | 0.996 | 1.596   | 0.532 | 0.996 | 0.996 | 0.996 | 0.380  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5NDFY8WVDKQ55GNR67EH8/status                                                | 1.596 | 1.596 | 1.596   | 1.596 | 1.596 | 1.596 | 1.596 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HFN5NBZ3J4P9T1KX35ZGT1VQ/classes/01HFN5NSX6GZZAQSCGJK74ANJT/assignments/scores | 1.588 | 1.588 | 1.588   | 1.588 | 1.588 | 1.588 | 1.588 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 3     | 0   | 3    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PHXK29HBCWWW4X79HB6S                                                 | 0.188 | 1.208 | 1.588   | 0.529 | 1.208 | 1.208 | 1.208 | 0.480  | 461.000     | 461.000     | 1383.000     | 461.000     |
| 6     | 0   | 6    | 0   | 0   | 0   | POST   | /api/courses/01HFN5ND17H2JDDFHWJFR80NVM/classes/01HFN5Q31ME7ND81EBKWK69RD1/assignments        | 0.044 | 0.528 | 1.580   | 0.263 | 0.528 | 0.528 | 0.528 | 0.176  | 0.000       | 0.000       | 0.000        | 0.000       |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5Q1SRYM2BHDFTA428MMW6                                                 | 0.020 | 0.644 | 1.572   | 0.197 | 0.644 | 0.644 | 0.644 | 0.192  | 356.000     | 356.000     | 2848.000     | 356.000     |
| 8     | 0   | 8    | 0   | 0   | 0   | GET    | /api/announcements/01HFN5PVP4Y4T33Y40QE4F7KY4                                                 | 0.024 | 0.584 | 1.568   | 0.196 | 0.584 | 0.584 | 0.584 | 0.190  | 357.000     | 357.000     | 2856.000     | 357.000     |
| 4     | 0   | 4    | 0   | 0   | 0   | POST   | /api/courses/01HFN5NC3PQT9B984N34TXBZ2Y/classes/01HFN5PGDGJY2B93836EM4RAJN/assignments        | 0.028 | 0.740 | 1.564   | 0.391 | 0.740 | 0.740 | 0.740 | 0.280  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HFN5PDV7WZJNT2N2Y97DC3H5/classes/01HFN5PZZC9WK9FPKB015ES360/assignments/export | 1.560 | 1.560 | 1.560   | 1.560 | 1.560 | 1.560 | 1.560 | 0.000  | 282764.000  | 282764.000  | 282764.000   | 282764.000  |
| 3     | 0   | 3    | 0   | 0   | 0   | POST   | /api/courses/01HFN5PCTRTRDHA10Q5MYGZ2F9/classes                                               | 0.024 | 0.792 | 1.560   | 0.520 | 0.792 | 0.792 | 0.792 | 0.351  | 42.000      | 42.000      | 126.000      | 42.000      |
